2018-01-26,218.17,219.78,216.73,219.78,1161963,TMO
2018-01-29,219.4,220.1,218.59,218.81,1042756,TMO
2018-01-30,215.99,216.28,212.54,214.62,1921680,TMO
2018-01-31,223.46,226.0,219.7,224.11,3414180,TMO
2018-02-01,224.16,226.44,219.61,222.36,1912795,TMO
2018-02-02,220.11,220.775,217.5642,217.69,1992430,TMO
2018-02-05,216.71,219.255,207.81,208.31,2387588,TMO
2018-02-06,205.0,211.1,201.62,209.48,2415333,TMO
2018-02-07,208.34,211.2,206.13,207.55,1653024,TMO
