2018-01-26,33.81,34.02,33.51,33.96,2071192,NFX
2018-01-29,33.75,34.36,33.235,33.33,3558375,NFX
2018-01-30,32.68,32.79,31.46,31.67,3581755,NFX
2018-01-31,31.91,32.32,31.44,31.66,2634464,NFX
2018-02-01,31.75,32.28,31.5975,32.06,2256601,NFX
2018-02-02,31.66,31.87,30.31,30.36,3736398,NFX
2018-02-05,30.0,30.64,29.28,29.41,4250786,NFX
2018-02-06,28.9,30.13,28.65,29.64,3701765,NFX
2018-02-07,29.57,29.93,28.46,28.53,3800172,NFX
