2018-01-26,45.65,45.67,45.25,45.33,3431169,MAS
2018-01-29,45.17,45.19,44.58,44.64,2633106,MAS
2018-01-30,44.38,44.76,44.05,44.52,2694845,MAS
2018-01-31,44.82,45.085,44.57,44.66,3643128,MAS
2018-02-01,44.38,44.74,43.89,44.07,2177520,MAS
2018-02-02,43.74,43.77,42.77,42.9,3942852,MAS
2018-02-05,42.68,42.87,41.03,41.28,4493583,MAS
2018-02-06,40.475,42.63,40.17,42.34,4626940,MAS
2018-02-07,42.14,43.31,42.07,42.69,4555425,MAS
