2018-01-26,16.13,16.16,15.93,16.13,90888608,GE
2018-01-29,16.02,16.43,15.97,16.28,74134522,GE
2018-01-30,16.1,16.27,15.95,15.95,68254190,GE
2018-01-31,16.06,16.275,15.99,16.17,76769230,GE
2018-02-01,16.06,16.11,15.92,16.02,52823960,GE
2018-02-02,15.89,15.93,15.6,15.64,82294807,GE
2018-02-05,15.48,15.63,14.91,14.91,123241607,GE
2018-02-06,14.82,15.34,14.71,15.27,126819897,GE
2018-02-07,15.31,15.52,15.25,15.25,76007223,GE
