2018-01-26,57.96,58.57,57.37,58.54,917360,RHI
2018-01-29,58.35,58.46,57.49,57.61,1075978,RHI
2018-01-30,57.07,57.61,56.795,57.4,1348992,RHI
2018-01-31,58.4,60.59,57.79,57.88,2777420,RHI
2018-02-01,57.87,59.09,57.69,58.53,1151767,RHI
2018-02-02,58.0,58.48,55.72,56.24,1994983,RHI
2018-02-05,55.9,56.655,54.4,54.41,2000064,RHI
2018-02-06,53.19,56.39,52.98,56.01,1843659,RHI
2018-02-07,55.73,56.75,55.42,56.22,1843967,RHI
