2018-01-26,36.8,36.97,36.12,36.78,1199350,TRIP
2018-01-29,36.55,37.48,36.14,36.33,1943966,TRIP
2018-01-30,36.04,36.11,34.88,34.9,2064581,TRIP
2018-01-31,34.99,35.14,34.09,34.67,2665955,TRIP
2018-02-01,34.28,34.95,34.23,34.62,1516931,TRIP
2018-02-02,34.44,34.93,34.0791,34.35,1493803,TRIP
2018-02-05,34.34,36.2,34.18,35.62,4758249,TRIP
2018-02-06,34.89,41.31,34.76,40.84,11626468,TRIP
2018-02-07,40.51,41.34,40.0,41.05,4229383,TRIP
