2018-01-26,81.39,81.58,80.82,81.57,1925592,VFC
2018-01-29,81.39,82.68,81.39,82.55,2616037,VFC
2018-01-30,82.29,82.95,81.66,81.97,2126388,VFC
2018-01-31,82.12,82.65,80.735,81.14,3698519,VFC
2018-02-01,80.37,81.28,78.65,80.62,3054517,VFC
2018-02-02,80.57,81.36,79.75,79.89,3193930,VFC
2018-02-05,80.22,81.73,78.63,78.63,4641052,VFC
2018-02-06,77.17,79.9,76.42,79.36,4054669,VFC
2018-02-07,79.46,81.48,79.045,80.47,3589223,VFC
