2018-01-26,56.86,57.78,56.67,57.78,5054994,BK
2018-01-29,57.39,57.9399,57.26,57.52,4057570,BK
2018-01-30,57.16,57.61,56.7,56.7,4401256,BK
2018-01-31,56.69,57.155,56.38,56.7,3484760,BK
2018-02-01,56.68,57.55,56.38,57.5,3232280,BK
2018-02-02,57.12,57.775,56.22,56.33,4359936,BK
2018-02-05,55.76,56.72,54.27,54.38,7296108,BK
2018-02-06,53.32,55.65,52.68,55.49,10571958,BK
2018-02-07,55.22,56.205,55.21,55.34,6123722,BK
